resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,status_supercategory
26088,1111,842,214,10,12,3.0,3,3,15.0,72,+7.058,8651469.0,55.0,7,1:14.441,205.967,1,Término Competitivo
26089,1111,815,9,11,7,4.0,4,4,12.0,72,+10.068,8655093.0,59.0,4,1:14.231,206.549,1,Término Competitivo
26090,1111,832,6,55,6,5.0,5,5,10.0,72,+12.541,8656952.0,54.0,13,1:14.934,204.612,1,Término Competitivo
26091,1111,1,131,44,13,6.0,6,6,8.0,72,+13.209,8657620.0,58.0,3,1:13.904,207.463,1,Término Competitivo
26092,1111,846,1,4,2,7.0,7,7,6.0,72,+13.232,8657643.0,50.0,6,1:14.390,206.108,1,Término Competitivo
26093,1111,848,3,23,4,8.0,8,8,4.0,72,+15.155,8659566.0,55.0,8,1:14.468,205.892,1,Término Competitivo
26094,1111,857,1,81,8,9.0,9,9,2.0,72,+16.580,8660991.0,54.0,5,1:14.299,206.360,1,Término Competitivo
26095,1111,839,214,31,16,10.0,10,10,1.0,72,+18.346,8662757.0,51.0,10,1:14.570,205.610,1,Término Competitivo
26096,1111,840,117,18,11,11.0,11,11,0.0,72,+20.087,8664498.0,37.0,15,1:15.171,203.966,1,Término Competitivo
26097,1111,807,210,27,14,12.0,12,12,0.0,72,+20.840,8665251.0,53.0,9,1:14.472,205.881,1,Término Competitivo
26098,1111,859,213,40,19,13.0,13,13,0.0,72,+26.147,8670558.0,49.0,12,1:14.820,204.923,1,Término Competitivo
26099,1111,822,51,77,18,14.0,14,14,0.0,72,+27.388,8671799.0,49.0,11,1:14.698,205.258,1,Término Competitivo
26100,1111,852,213,22,17,15.0,15,15,0.0,72,+29.893,8682344.0,35.0,18,1:16.253,201.072,1,Término Competitivo
26101,1111,825,210,20,0,16.0,16,16,0.0,72,+31.410,8679515.0,37.0,17,1:15.489,203.107,1,Término Competitivo
26102,1111,847,131,63,3,17.0,17,17,0.0,72,+55.754,8700165.0,54.0,14,1:15.124,204.094,1,Término Competitivo
26103,1111,855,51,24,15,,R,18,0.0,62,,,39.0,16,1:15.417,203.301,3,Incidente de Piloto
26104,1111,844,6,16,9,,R,19,0.0,41,,,33.0,19,1:17.277,198.408,140,Procedimento/Regulamentação
26105,1111,858,3,2,10,,R,20,0.0,14,,,13.0,20,1:17.399,198.095,3,Incidente de Piloto
26106,1112,830,9,1,2,1.0,1,1,25.0,51,1:13:41.143,4421143.0,33.0,2,1:25.240,244.659,1,Término Competitivo
26107,1112,815,9,11,5,2.0,2,2,18.0,51,+6.064,4427207.0,39.0,4,1:25.522,243.853,1,Término Competitivo
26108,1112,832,6,55,1,3.0,3,3,15.0,51,+11.193,4432336.0,30.0,3,1:25.501,243.912,1,Término Competitivo
26109,1112,844,6,16,3,4.0,4,4,12.0,51,+11.377,4432520.0,38.0,5,1:25.580,243.687,1,Término Competitivo
26110,1112,847,131,63,4,5.0,5,5,10.0,51,+23.028,4444171.0,38.0,9,1:25.847,242.929,1,Término Competitivo
26111,1112,1,131,44,8,6.0,6,6,8.0,51,+42.679,4463822.0,29.0,6,1:25.582,243.682,1,Término Competitivo
26112,1112,848,3,23,6,7.0,7,7,6.0,51,+45.106,4466249.0,33.0,16,1:26.389,241.405,1,Término Competitivo
26113,1112,846,1,4,9,8.0,8,8,4.0,51,+45.449,4466592.0,24.0,14,1:26.144,242.092,1,Término Competitivo
26114,1112,4,117,14,10,9.0,9,9,2.0,51,+46.294,4467437.0,43.0,13,1:26.105,242.201,1,Término Competitivo
26115,1112,822,51,77,14,10.0,10,10,1.0,51,+1:04.056,4485199.0,27.0,12,1:25.988,242.531,1,Término Competitivo
26116,1112,859,213,40,12,11.0,11,11,0.0,51,+1:10.638,4491781.0,44.0,8,1:25.842,242.944,1,Término Competitivo
26117,1112,857,1,81,7,12.0,12,12,0.0,51,+1:13.074,4494217.0,43.0,1,1:25.072,245.142,1,Término Competitivo
26118,1112,858,3,2,15,13.0,13,13,0.0,51,+1:18.557,4499700.0,16.0,18,1:26.840,240.152,1,Término Competitivo
26119,1112,855,51,24,16,14.0,14,14,0.0,51,+1:20.164,4501307.0,35.0,11,1:25.983,242.545,1,Término Competitivo
26120,1112,842,214,10,17,15.0,15,15,0.0,51,+1:22.510,4503653.0,44.0,7,1:25.758,243.181,1,Término Competitivo
26121,1112,840,117,18,20,16.0,16,16,0.0,51,+1:27.266,4508409.0,31.0,17,1:26.617,240.770,1,Término Competitivo
26122,1112,807,210,27,13,17.0,17,17,0.0,50,,,50.0,10,1:25.894,242.796,11,Término Competitivo
26123,1112,825,210,20,19,18.0,18,18,0.0,50,,,42.0,15,1:26.278,241.716,11,Término Competitivo
26124,1112,839,214,31,18,,R,19,0.0,39,,,33.0,19,1:26.963,239.812,38,Falha Mecânica
26125,1112,852,213,22,11,,R,20,0.0,0,,,,0,,,5,Falha Mecânica
26126,1113,832,6,55,1,1.0,1,1,25.0,62,1:46:37.418,6397418.0,47.0,7,1:37.666,182.089,1,Término Competitivo
26127,1113,846,1,4,4,2.0,2,2,18.0,62,+0.812,6398230.0,46.0,8,1:38.046,181.384,1,Término Competitivo
26128,1113,1,131,44,5,3.0,3,3,16.0,62,+1.269,6398687.0,47.0,1,1:35.867,185.507,1,Término Competitivo
26129,1113,844,6,16,3,4.0,4,4,12.0,62,+21.177,6418595.0,46.0,11,1:38.275,180.961,1,Término Competitivo
26130,1113,830,9,1,11,5.0,5,5,10.0,62,+21.441,6418859.0,61.0,4,1:36.575,184.147,1,Término Competitivo
26131,1113,842,214,10,12,6.0,6,6,8.0,62,+38.441,6435859.0,46.0,12,1:38.277,180.957,1,Término Competitivo
26132,1113,857,1,81,17,7.0,7,7,6.0,62,+41.479,6438897.0,46.0,13,1:38.492,180.562,1,Término Competitivo
26133,1113,815,9,11,13,8.0,8,8,4.0,62,+59.534,6456952.0,61.0,5,1:37.108,183.136,1,Término Competitivo
26134,1113,859,213,40,10,9.0,9,9,2.0,62,+1:05.918,6463336.0,47.0,15,1:39.028,179.585,1,Término Competitivo
26135,1113,825,210,20,6,10.0,10,10,1.0,62,+1:12.116,6469534.0,48.0,10,1:38.107,181.271,1,Término Competitivo
26136,1113,848,3,23,14,11.0,11,11,0.0,62,+1:13.417,6470835.0,46.0,6,1:37.342,182.696,1,Término Competitivo
26137,1113,855,51,24,0,12.0,12,12,0.0,62,+1:23.649,6481067.0,46.0,16,1:39.316,179.064,1,Término Competitivo
26138,1113,807,210,27,9,13.0,13,13,0.0,62,+1:26.201,6483619.0,50.0,17,1:39.923,177.977,1,Término Competitivo
26139,1113,858,3,2,18,14.0,14,14,0.0,62,+1:26.889,6484307.0,45.0,14,1:38.531,180.491,1,Término Competitivo
26140,1113,4,117,14,7,15.0,15,15,0.0,62,+1:27.603,6485021.0,47.0,3,1:36.456,184.374,1,Término Competitivo
26141,1113,847,131,63,2,16.0,16,16,0.0,61,,,46.0,2,1:36.273,184.724,3,Incidente de Piloto
26142,1113,822,51,77,16,,R,17,0.0,51,,,51.0,9,1:38.075,181.330,39,Falha Mecânica
26143,1113,839,214,31,8,,R,18,0.0,42,,,33.0,18,1:39.930,177.964,6,Falha Mecânica
26144,1113,852,213,22,15,,R,19,0.0,0,,,,0,,,4,Incidente de Piloto
26145,1113,840,117,18,0,,W,20,0.0,0,,,,0,,,54,Procedimento/Regulamentação
26146,1114,830,9,1,1,1.0,1,1,26.0,53,1:30:58.421,5458421.0,39.0,1,1:34.183,221.963,1,Término Competitivo
26147,1114,846,1,4,3,2.0,2,2,18.0,53,+19.387,5477808.0,40.0,2,1:35.247,219.484,1,Término Competitivo
26148,1114,857,1,81,2,3.0,3,3,15.0,53,+36.494,5494915.0,38.0,5,1:36.328,217.021,1,Término Competitivo
26149,1114,844,6,16,4,4.0,4,4,12.0,53,+43.998,5502419.0,40.0,6,1:36.362,216.944,1,Término Competitivo
26150,1114,1,131,44,7,5.0,5,5,10.0,53,+49.376,5507797.0,36.0,3,1:35.611,218.648,1,Término Competitivo
26151,1114,832,6,55,6,6.0,6,6,8.0,53,+50.221,5508642.0,40.0,4,1:36.187,217.339,1,Término Competitivo
26152,1114,847,131,63,8,7.0,7,7,6.0,53,+57.659,5516080.0,27.0,11,1:37.653,214.076,1,Término Competitivo
26153,1114,4,117,14,10,8.0,8,8,4.0,53,+1:14.725,5533146.0,28.0,8,1:37.203,215.067,1,Término Competitivo
26154,1114,839,214,31,14,9.0,9,9,2.0,53,+1:19.678,5538099.0,34.0,10,1:37.398,214.636,1,Término Competitivo
26155,1114,842,214,10,12,10.0,10,10,1.0,53,+1:23.155,5541576.0,36.0,7,1:36.371,216.924,1,Término Competitivo
26156,1114,859,213,40,11,11.0,11,11,0.0,52,,,50.0,15,1:38.267,212.738,11,Término Competitivo
26157,1114,852,213,22,9,12.0,12,12,0.0,52,,,36.0,12,1:37.768,213.824,11,Término Competitivo
26158,1114,855,51,24,19,13.0,13,13,0.0,52,,,45.0,13,1:37.791,213.774,11,Término Competitivo
26159,1114,807,210,27,18,14.0,14,14,0.0,52,,,44.0,9,1:37.250,214.963,11,Término Competitivo
26160,1114,825,210,20,15,15.0,15,15,0.0,52,,,41.0,14,1:37.842,213.662,11,Término Competitivo
26161,1114,848,3,23,13,,R,16,0.0,26,,,15.0,18,1:39.185,210.769,130,Incidente de Piloto
26162,1114,858,3,2,0,,R,17,0.0,22,,,7.0,16,1:38.848,211.488,130,Incidente de Piloto
26163,1114,840,117,18,17,,R,18,0.0,20,,,16.0,17,1:39.050,211.057,65,Procedimento/Regulamentação
26164,1114,815,9,11,5,,R,19,0.0,15,,,8.0,19,1:39.704,209.672,130,Incidente de Piloto
26165,1114,822,51,77,16,,R,20,0.0,7,,,5.0,20,2:02.755,170.300,130,Incidente de Piloto
26166,1115,830,9,1,1,1.0,1,1,26.0,57,1:27:39.168,5259168.0,56.0,1,1:24.319,231.364,1,Término Competitivo
26167,1115,857,1,81,6,2.0,2,2,18.0,57,+4.833,5264001.0,48.0,3,1:24.921,229.724,1,Término Competitivo
26168,1115,846,1,4,10,3.0,3,3,15.0,57,+5.969,5265137.0,47.0,2,1:24.842,229.938,1,Término Competitivo
26169,1115,847,131,63,2,4.0,4,4,12.0,57,+34.119,5293287.0,35.0,5,1:25.770,227.450,1,Término Competitivo
26170,1115,844,6,16,5,5.0,5,5,10.0,57,+38.976,5298144.0,57.0,4,1:24.992,229.532,1,Término Competitivo
26171,1115,4,117,14,4,6.0,6,6,8.0,57,+49.032,5308200.0,57.0,6,1:26.045,226.723,1,Término Competitivo
26172,1115,839,214,31,8,7.0,7,7,6.0,57,+1:02.390,5321558.0,42.0,11,1:26.450,225.661,1,Término Competitivo
26173,1115,822,51,77,9,8.0,8,8,4.0,57,+1:06.563,5325731.0,54.0,13,1:26.652,225.135,1,Término Competitivo
26174,1115,855,51,24,19,9.0,9,9,2.0,57,+1:16.127,5335295.0,54.0,9,1:26.323,225.993,1,Término Competitivo
26175,1115,815,9,11,0,10.0,10,10,1.0,57,+1:20.181,5339349.0,50.0,7,1:26.220,226.263,1,Término Competitivo
26176,1115,840,117,18,16,11.0,11,11,0.0,57,+1:21.652,5340820.0,55.0,10,1:26.352,225.917,1,Término Competitivo
26177,1115,842,214,10,7,12.0,12,12,0.0,57,+1:22.300,5341468.0,49.0,8,1:26.310,226.027,1,Término Competitivo
26178,1115,848,3,23,13,13.0,13,13,0.0,57,+1:31.014,5350182.0,57.0,14,1:26.666,225.098,1,Término Competitivo
26179,1115,825,210,20,18,14.0,14,14,0.0,56,,,46.0,15,1:27.067,224.061,11,Término Competitivo
26180,1115,852,213,22,11,15.0,15,15,0.0,56,,,55.0,17,1:27.174,223.786,11,Término Competitivo
26181,1115,807,210,27,14,16.0,16,16,0.0,56,,,45.0,12,1:26.489,225.559,11,Término Competitivo
26182,1115,859,213,40,17,17.0,17,17,0.0,56,,,54.0,16,1:27.113,223.943,11,Término Competitivo
26183,1115,858,3,2,15,,R,18,0.0,40,,,31.0,18,1:27.983,221.729,139,Incidente de Piloto
26184,1115,1,131,44,3,,R,19,0.0,0,,,,0,,,4,Incidente de Piloto
26185,1115,832,6,55,12,,W,20,0.0,0,,,,0,,,95,Falha Mecânica
26186,1116,830,9,1,6,1.0,1,1,25.0,56,1:35:21.362,5721362.0,40.0,9,1:40.028,198.412,1,Término Competitivo
26187,1116,846,1,4,2,2.0,2,2,18.0,56,+10.730,5732092.0,39.0,8,1:39.985,198.497,1,Término Competitivo
26188,1116,832,6,55,4,3.0,3,3,15.0,56,+15.134,5736496.0,51.0,10,1:40.034,198.400,1,Término Competitivo
26189,1116,815,9,11,9,4.0,4,4,12.0,56,+18.460,5739822.0,40.0,5,1:39.737,198.991,1,Término Competitivo
26190,1116,847,131,63,5,5.0,5,5,10.0,56,+24.999,5746361.0,48.0,3,1:39.393,199.680,1,Término Competitivo
26191,1116,842,214,10,7,6.0,6,6,8.0,56,+47.996,5769358.0,47.0,11,1:40.412,197.653,1,Término Competitivo
26192,1116,840,117,18,0,7.0,7,7,6.0,56,+48.696,5770058.0,48.0,6,1:39.908,198.650,1,Término Competitivo
26193,1116,852,213,22,11,8.0,8,8,5.0,56,+1:14.385,5795747.0,56.0,1,1:38.139,202.231,1,Término Competitivo
26194,1116,848,3,23,15,9.0,9,9,2.0,56,+1:26.714,5808076.0,40.0,15,1:41.371,195.783,1,Término Competitivo
26195,1116,858,3,2,16,10.0,10,10,1.0,56,+1:27.998,5809360.0,34.0,14,1:41.238,196.041,1,Término Competitivo
26196,1116,807,210,27,0,11.0,11,11,0.0,56,+1:29.904,5811266.0,45.0,12,1:40.925,196.648,1,Término Competitivo
26197,1116,822,51,77,13,12.0,12,12,0.0,56,+1:38.601,5819963.0,54.0,18,1:41.972,194.629,1,Término Competitivo
26198,1116,855,51,24,12,13.0,13,13,0.0,55,,,51.0,17,1:41.879,194.807,11,Término Competitivo
26199,1116,825,210,20,0,14.0,14,14,0.0,55,,,41.0,16,1:41.506,195.523,11,Término Competitivo
26200,1116,817,213,3,14,15.0,15,15,0.0,55,,,49.0,2,1:39.366,199.734,11,Término Competitivo
26201,1116,4,117,14,0,,R,16,0.0,49,,,47.0,7,1:39.954,198.559,140,Procedimento/Regulamentação
26202,1116,857,1,81,10,,R,17,0.0,10,,,5.0,19,1:42.705,193.240,21,Falha Mecânica
26203,1116,839,214,31,8,,R,18,0.0,6,,,2.0,20,1:44.789,189.397,130,Incidente de Piloto
26204,1116,1,131,44,3,,D,19,0.0,56,,,42.0,4,1:39.582,199.301,2,Procedimento/Regulamentação
26205,1116,844,6,16,1,,D,20,0.0,56,,,,0,,,2,Procedimento/Regulamentação
26206,1117,830,9,1,3,1.0,1,1,25.0,71,2:02:30.814,7350814.0,40.0,2,1:21.644,189.780,1,Término Competitivo
26207,1117,1,131,44,6,2.0,2,2,19.0,71,+13.875,7364689.0,71.0,1,1:21.334,190.503,1,Término Competitivo
26208,1117,844,6,16,1,3.0,3,3,15.0,71,+23.124,7373938.0,38.0,4,1:22.332,188.194,1,Término Competitivo
26209,1117,832,6,55,2,4.0,4,4,12.0,71,+27.154,7377968.0,57.0,6,1:22.539,187.722,1,Término Competitivo
26210,1117,846,1,4,17,5.0,5,5,10.0,71,+33.266,7384080.0,71.0,3,1:21.944,189.085,1,Término Competitivo
26211,1117,847,131,63,8,6.0,6,6,8.0,71,+41.020,7391834.0,38.0,10,1:22.780,187.175,1,Término Competitivo
26212,1117,817,213,3,4,7.0,7,7,6.0,71,+41.570,7392384.0,66.0,7,1:22.679,187.404,1,Término Competitivo
26213,1117,857,1,81,7,8.0,8,8,4.0,71,+43.104,7393918.0,53.0,8,1:22.760,187.220,1,Término Competitivo
26214,1117,848,3,23,14,9.0,9,9,2.0,71,+48.573,7399387.0,65.0,9,1:22.773,187.191,1,Término Competitivo
26215,1117,839,214,31,15,10.0,10,10,1.0,71,+1:02.879,7413693.0,66.0,11,1:22.976,186.733,1,Término Competitivo
26216,1117,842,214,10,11,11.0,11,11,0.0,71,+1:06.208,7417022.0,43.0,16,1:23.230,186.163,1,Término Competitivo
26217,1117,852,213,22,18,12.0,12,12,0.0,71,+1:18.982,7429796.0,11.0,5,1:22.501,187.808,1,Término Competitivo
26218,1117,807,210,27,12,13.0,13,13,0.0,71,+1:20.309,7431123.0,43.0,15,1:23.222,186.181,1,Término Competitivo
26219,1117,855,51,24,10,14.0,14,14,0.0,71,+1:21.676,7432490.0,39.0,19,1:23.567,185.412,1,Término Competitivo
26220,1117,822,51,77,9,15.0,15,15,0.0,71,+1:25.597,7436411.0,43.0,14,1:23.166,186.306,1,Término Competitivo
26221,1117,858,3,2,19,16.0,16,16,0.0,70,,,24.0,12,1:23.003,186.672,31,Procedimento/Regulamentação
26222,1117,840,117,18,0,17.0,17,17,0.0,66,,,43.0,17,1:23.257,186.103,130,Incidente de Piloto
26223,1117,4,117,14,13,,R,18,0.0,47,,,40.0,18,1:23.531,185.492,54,Procedimento/Regulamentação
26224,1117,825,210,20,16,,R,19,0.0,31,,,25.0,13,1:23.146,186.351,3,Incidente de Piloto
26225,1117,815,9,11,5,,R,20,0.0,1,,,,0,,,130,Incidente de Piloto
26226,1118,830,9,1,1,1.0,1,1,25.0,71,1:56:48.894,7008894.0,68.0,2,1:13.422,211.277,1,Término Competitivo
26227,1118,846,1,4,6,2.0,2,2,19.0,71,+8.277,7017171.0,61.0,1,1:12.486,214.005,1,Término Competitivo
26228,1118,4,117,14,4,3.0,3,3,15.0,71,+34.155,7043049.0,54.0,10,1:14.442,208.382,1,Término Competitivo
26229,1118,815,9,11,9,4.0,4,4,12.0,71,+34.208,7043102.0,55.0,5,1:14.124,209.276,1,Término Competitivo
26230,1118,840,117,18,3,5.0,5,5,10.0,71,+40.845,7049739.0,67.0,4,1:14.007,209.607,1,Término Competitivo
26231,1118,832,6,55,7,6.0,6,6,8.0,71,+50.188,7059082.0,59.0,9,1:14.406,208.483,1,Término Competitivo
26232,1118,842,214,10,15,7.0,7,7,6.0,71,+56.093,7064987.0,48.0,11,1:14.521,208.161,1,Término Competitivo
26233,1118,1,131,44,5,8.0,8,8,4.0,71,+1:02.859,7071753.0,59.0,12,1:14.739,207.554,1,Término Competitivo
26234,1118,852,213,22,16,9.0,9,9,2.0,71,+1:09.880,7078774.0,64.0,7,1:14.231,208.974,1,Término Competitivo
26235,1118,839,214,31,14,10.0,10,10,1.0,70,,,53.0,6,1:14.206,209.045,11,Término Competitivo
26236,1118,858,3,2,19,11.0,11,11,0.0,70,,,51.0,16,1:15.738,204.816,11,Término Competitivo
26237,1118,807,210,27,11,12.0,12,12,0.0,70,,,66.0,14,1:15.036,206.732,11,Término Competitivo
26238,1118,817,213,3,17,13.0,13,13,0.0,70,,,68.0,3,1:13.866,210.007,11,Término Competitivo
26239,1118,857,1,81,10,14.0,14,14,0.0,69,,,66.0,8,1:14.310,208.752,12,Término Competitivo
26240,1118,847,131,63,8,,R,15,0.0,57,,,55.0,13,1:14.934,207.014,25,Falha Mecânica
26241,1118,822,51,77,18,,R,16,0.0,39,,,20.0,15,1:15.731,204.835,5,Falha Mecânica
26242,1118,855,51,24,20,,R,17,0.0,22,,,17.0,17,1:16.232,203.489,5,Falha Mecânica
26243,1118,825,210,20,12,,R,18,0.0,0,,,,0,,,4,Incidente de Piloto
26244,1118,848,3,23,13,,R,19,0.0,0,,,,0,,,4,Incidente de Piloto
26245,1118,844,6,16,0,,W,20,0.0,0,,,,0,,,5,Falha Mecânica
26246,1119,830,9,1,2,1.0,1,1,25.0,50,1:29:08.289,5348289.0,44.0,2,1:35.614,233.476,1,Término Competitivo
26247,1119,844,6,16,1,2.0,2,2,18.0,50,+2.070,5350359.0,50.0,3,1:35.669,233.342,1,Término Competitivo
26248,1119,815,9,11,11,3.0,3,3,15.0,50,+2.241,5350530.0,40.0,5,1:35.939,232.685,1,Término Competitivo
26249,1119,839,214,31,16,4.0,4,4,12.0,50,+18.665,5366954.0,47.0,10,1:36.637,231.004,1,Término Competitivo
26250,1119,840,117,18,19,5.0,5,5,10.0,50,+20.067,5368356.0,45.0,9,1:36.584,231.131,1,Término Competitivo
26251,1119,832,6,55,12,6.0,6,6,8.0,50,+20.834,5369123.0,47.0,6,1:35.984,232.576,1,Término Competitivo
26252,1119,1,131,44,10,7.0,7,7,6.0,50,+21.755,5370044.0,48.0,4,1:35.716,233.227,1,Término Competitivo
26253,1119,847,131,63,3,8.0,8,8,4.0,50,+23.091,5371380.0,44.0,7,1:36.071,232.365,1,Término Competitivo
26254,1119,4,117,14,9,9.0,9,9,2.0,50,+25.964,5374253.0,42.0,8,1:36.559,231.191,1,Término Competitivo
26255,1119,857,1,81,18,10.0,10,10,2.0,50,+29.496,5377785.0,47.0,1,1:35.490,233.779,1,Término Competitivo
26256,1119,842,214,10,4,11.0,11,11,0.0,50,+34.270,5382559.0,37.0,11,1:36.913,230.346,1,Término Competitivo
26257,1119,848,3,23,5,12.0,12,12,0.0,50,+43.398,5391687.0,50.0,13,1:37.357,229.296,1,Término Competitivo
26258,1119,825,210,20,8,13.0,13,13,0.0,50,+44.825,5393114.0,50.0,15,1:37.455,229.065,1,Término Competitivo
26259,1119,817,213,3,14,14.0,14,14,0.0,50,+48.525,5396814.0,50.0,12,1:37.108,229.884,1,Término Competitivo
26260,1119,855,51,24,17,15.0,15,15,0.0,50,+50.162,5398451.0,32.0,14,1:37.375,229.253,1,Término Competitivo
26261,1119,858,3,2,6,16.0,16,16,0.0,50,+50.882,5399171.0,32.0,19,1:37.740,228.397,1,Término Competitivo
26262,1119,822,51,77,7,17.0,17,17,0.0,50,+1:25.350,5433639.0,49.0,16,1:37.562,228.814,1,Término Competitivo
26263,1119,852,213,22,20,18.0,18,18,0.0,46,,,45.0,18,1:37.587,228.755,6,Falha Mecânica
26264,1119,807,210,27,13,19.0,19,19,0.0,45,,,43.0,17,1:37.565,228.807,5,Falha Mecânica
26265,1119,846,1,4,15,,R,20,0.0,2,,,2.0,20,1:59.327,187.079,3,Incidente de Piloto
26266,1120,830,9,1,1,1.0,1,1,26.0,58,1:27:02.624,5222624.0,45.0,1,1:26.993,218.541,1,Término Competitivo
26267,1120,844,6,16,2,2.0,2,2,18.0,58,+17.993,5240617.0,44.0,8,1:28.199,215.553,1,Término Competitivo
26268,1120,847,131,63,4,3.0,3,3,15.0,58,+20.328,5242952.0,45.0,7,1:28.187,215.582,1,Término Competitivo
26269,1120,815,9,11,9,4.0,4,4,12.0,58,+21.453,5244077.0,44.0,2,1:27.493,217.292,1,Término Competitivo
26270,1120,846,1,4,5,5.0,5,5,10.0,58,+24.284,5246908.0,45.0,6,1:28.164,215.639,1,Término Competitivo
26271,1120,857,1,81,3,6.0,6,6,8.0,58,+31.487,5254111.0,38.0,5,1:28.138,215.702,1,Término Competitivo
26272,1120,4,117,14,7,7.0,7,7,6.0,58,+39.512,5262136.0,42.0,9,1:28.256,215.414,1,Término Competitivo
26273,1120,852,213,22,6,8.0,8,8,4.0,58,+43.088,5265712.0,55.0,16,1:29.256,213.000,1,Término Competitivo
26274,1120,1,131,44,11,9.0,9,9,2.0,58,+44.424,5267048.0,52.0,10,1:28.372,215.131,1,Término Competitivo
26275,1120,840,117,18,13,10.0,10,10,1.0,58,+55.632,5278256.0,44.0,4,1:28.050,215.918,1,Término Competitivo
26276,1120,817,213,3,15,11.0,11,11,0.0,58,+56.229,5278853.0,47.0,11,1:28.571,214.648,1,Término Competitivo
26277,1120,839,214,31,12,12.0,12,12,0.0,58,+1:06.373,5288997.0,34.0,20,1:30.033,211.162,1,Término Competitivo
26278,1120,842,214,10,10,13.0,13,13,0.0,58,+1:10.360,5292984.0,35.0,14,1:29.016,213.575,1,Término Competitivo
26279,1120,848,3,23,14,14.0,14,14,0.0,58,+1:13.184,5295808.0,45.0,3,1:27.845,216.422,1,Término Competitivo
26280,1120,807,210,27,8,15.0,15,15,0.0,58,+1:23.696,5306320.0,58.0,15,1:29.217,213.093,1,Término Competitivo
26281,1120,858,3,2,20,16.0,16,16,0.0,58,+1:27.791,5310415.0,43.0,12,1:28.580,214.626,1,Término Competitivo
26282,1120,855,51,24,19,17.0,17,17,0.0,58,+1:29.422,5312046.0,43.0,13,1:28.746,214.224,1,Término Competitivo
26283,1120,832,6,55,16,18.0,18,18,0.0,57,,,42.0,17,1:29.452,212.534,31,Procedimento/Regulamentação
26284,1120,822,51,77,18,19.0,19,19,0.0,57,,,42.0,18,1:29.863,211.562,11,Término Competitivo
26285,1120,825,210,20,17,20.0,20,20,0.0,57,,,46.0,19,1:29.934,211.395,11,Término Competitivo
26286,1121,830,9,1,1,1.0,1,1,26.0,57,1:31:44.742,5504742.0,39.0,1,1:32.608,210.383,1,Término Competitivo
26287,1121,815,9,11,5,2.0,2,2,18.0,57,+22.457,5527199.0,40.0,4,1:34.364,206.468,1,Término Competitivo
26288,1121,832,6,55,4,3.0,3,3,15.0,57,+25.110,5529852.0,44.0,6,1:34.507,206.156,1,Término Competitivo
26289,1121,844,6,16,2,4.0,4,4,12.0,57,+39.669,5544411.0,36.0,2,1:34.090,207.069,1,Término Competitivo
26290,1121,847,131,63,3,5.0,5,5,10.0,57,+46.788,5551530.0,40.0,12,1:35.065,204.946,1,Término Competitivo
26291,1121,846,1,4,7,6.0,6,6,8.0,57,+48.458,5553200.0,1.0,5,1:34.476,206.223,1,Término Competitivo
26292,1121,1,131,44,9,7.0,7,7,6.0,57,+50.324,5555066.0,39.0,7,1:34.722,205.688,1,Término Competitivo
26293,1121,857,1,81,8,8.0,8,8,4.0,57,+56.082,5560824.0,1.0,11,1:34.983,205.123,1,Término Competitivo
26294,1121,4,117,14,6,9.0,9,9,2.0,57,+1:14.887,5579629.0,48.0,3,1:34.199,206.830,1,Término Competitivo
26295,1121,840,117,18,12,10.0,10,10,1.0,57,+1:33.216,5597958.0,30.0,16,1:35.632,203.730,1,Término Competitivo
26296,1121,855,15,24,17,11.0,11,11,0.0,56,,,30.0,14,1:35.458,204.102,11,Término Competitivo
26297,1121,825,210,20,15,12.0,12,12,0.0,56,,,34.0,15,1:35.570,203.863,11,Término Competitivo
26298,1121,817,215,3,14,13.0,13,13,0.0,56,,,37.0,13,1:35.163,204.735,11,Término Competitivo
26299,1121,852,215,22,11,14.0,14,14,0.0,56,,,37.0,18,1:35.833,203.303,11,Término Competitivo
26300,1121,848,3,23,13,15.0,15,15,0.0,56,,,40.0,17,1:35.723,203.537,11,Término Competitivo
26301,1121,807,210,27,10,16.0,16,16,0.0,56,,,46.0,10,1:34.834,205.445,11,Término Competitivo
26302,1121,839,214,31,19,17.0,17,17,0.0,56,,,34.0,20,1:36.226,202.473,11,Término Competitivo
26303,1121,842,214,10,20,18.0,18,18,0.0,56,,,45.0,9,1:34.805,205.508,11,Término Competitivo
26304,1121,822,15,77,16,19.0,19,19,0.0,56,,,33.0,19,1:36.202,202.523,11,Término Competitivo
26305,1121,858,3,2,18,20.0,20,20,0.0,55,,,42.0,8,1:34.735,205.659,12,Término Competitivo
26306,1122,830,9,1,1,1.0,1,1,25.0,50,1:20:43.273,4843273.0,50.0,3,1:31.773,242.188,1,Término Competitivo
26307,1122,815,9,11,3,2.0,2,2,18.0,50,+13.6431,4862704.0,37.0,8,1:32.273,240.876,1,Término Competitivo
26308,1122,844,6,16,2,3.0,3,3,16.0,50,+18.639,4861912.0,50.0,1,1:31.632,242.561,1,Término Competitivo
26309,1122,857,1,81,5,4.0,4,4,12.0,50,+32.007,4875280.0,1.0,10,1:32.310,240.779,1,Término Competitivo
26310,1122,4,117,14,4,5.0,5,5,10.0,50,+35.759,4879032.0,43.0,13,1:32.387,240.579,1,Término Competitivo
