Distance,Speed,Time,Driver,raceId,RaceName,LapNumber
5624.9169444444415,194.0,0 days 00:01:25.464000,NOR,1122,Saudi Arabia,1
5636.221799149282,200.48379155851038,0 days 00:01:25.664000,NOR,1122,Saudi Arabia,1
5647.974444444441,207.0,0 days 00:01:25.865000,NOR,1122,Saudi Arabia,1
5649.100487736432,207.51818356363637,0 days 00:01:25.884000,NOR,1122,Saudi Arabia,1
5663.549246511026,214.0636381090909,0 days 00:01:26.124000,NOR,1122,Saudi Arabia,1
5674.67855310314,218.9727290181818,0 days 00:01:26.304000,NOR,1122,Saudi Arabia,1
5674.741111111109,219.0,0 days 00:01:26.305000,NOR,1122,Saudi Arabia,1
5689.913238017998,227.53571657142857,0 days 00:01:26.544000,NOR,1122,Saudi Arabia,1
5692.552222222219,229.0,0 days 00:01:26.585000,NOR,1122,Saudi Arabia,1
5708.124950889747,233.64722346666667,0 days 00:01:26.824000,NOR,1122,Saudi Arabia,1
5716.152222222219,236.0,0 days 00:01:26.945000,NOR,1122,Saudi Arabia,1
5720.104460030292,237.31111253333333,0 days 00:01:27.004000,NOR,1122,Saudi Arabia,1
5740.55222222222,244.0,0 days 00:01:27.305000,NOR,1122,Saudi Arabia,1
5743.212659744329,244.4875008,0 days 00:01:27.344000,NOR,1122,Saudi Arabia,1
5751.485555555553,246.0,0 days 00:01:27.465000,NOR,1122,Saudi Arabia,1
5761.067877627571,248.08500096,0 days 00:01:27.604000,NOR,1122,Saudi Arabia,1
5765.318888888887,249.0,0 days 00:01:27.665000,NOR,1122,Saudi Arabia,1
5777.992825014062,252.66136494545455,0 days 00:01:27.844000,NOR,1122,Saudi Arabia,1
5793.875606768186,257.1613649454545,0 days 00:01:28.064000,NOR,1122,Saudi Arabia,1
5796.85222222222,258.0,0 days 00:01:28.105000,NOR,1122,Saudi Arabia,1
5815.766476685619,262.6250011428571,0 days 00:01:28.364000,NOR,1122,Saudi Arabia,1
5817.307777777775,263.0,0 days 00:01:28.385000,NOR,1122,Saudi Arabia,1
5840.9522222222195,266.0,0 days 00:01:28.705000,NOR,1122,Saudi Arabia,1
5845.279309236253,266.96666453333336,0 days 00:01:28.763000,NOR,1122,Saudi Arabia,1
5857.29121037215,269.6333312,0 days 00:01:28.923000,NOR,1122,Saudi Arabia,1
5858.9522222222195,270.0,0 days 00:01:28.945000,NOR,1122,Saudi Arabia,1
5867.900571954568,271.6857161142857,0 days 00:01:29.063000,NOR,1122,Saudi Arabia,1
5880.263333333331,274.0,0 days 00:01:29.225000,NOR,1122,Saudi Arabia,1
5881.639764778818,274.17999872,0 days 00:01:29.243000,NOR,1122,Saudi Arabia,1
5895.5966666666645,276.0,0 days 00:01:29.425000,NOR,1122,Saudi Arabia,1
5907.797390329103,277.9750016,0 days 00:01:29.583000,NOR,1122,Saudi Arabia,1
5907.9522222222195,278.0,0 days 00:01:29.585000,NOR,1122,Saudi Arabia,1
5923.327212271386,279.4142866285714,0 days 00:01:29.783000,NOR,1122,Saudi Arabia,1
5929.729999999998,280.0,0 days 00:01:29.865000,NOR,1122,Saudi Arabia,1
5937.413611784019,281.2249984,0 days 00:01:29.963000,NOR,1122,Saudi Arabia,1
5948.596666666665,283.0,0 days 00:01:30.105000,NOR,1122,Saudi Arabia,1
5950.096123878373,283.1187504,0 days 00:01:30.124000,NOR,1122,Saudi Arabia,1
5962.751667515496,284.1187504,0 days 00:01:30.284000,NOR,1122,Saudi Arabia,1
5973.9299999999985,285.0,0 days 00:01:30.425000,NOR,1122,Saudi Arabia,1
5981.78625830137,285.49500032,0 days 00:01:30.524000,NOR,1122,Saudi Arabia,1
5989.818888888887,286.0,0 days 00:01:30.625000,NOR,1122,Saudi Arabia,1
5994.524812412165,286.4916672,0 days 00:01:30.684000,NOR,1122,Saudi Arabia,1
6009.018888888887,288.0,0 days 00:01:30.865000,NOR,1122,Saudi Arabia,1
6015.367715893092,288.4937504,0 days 00:01:30.944000,NOR,1122,Saudi Arabia,1
6034.796666666665,290.0,0 days 00:01:31.185000,NOR,1122,Saudi Arabia,1
6039.558409228848,290.2107145142857,0 days 00:01:31.244000,NOR,1122,Saudi Arabia,1
6057.4299999999985,291.0,0 days 00:01:31.465000,NOR,1122,Saudi Arabia,1
6058.971891388921,291.1583338666667,0 days 00:01:31.484000,NOR,1122,Saudi Arabia,1
6076.963333333331,293.0,0 days 00:01:31.705000,NOR,1122,Saudi Arabia,1
6089.938224614968,293.4984327025088,0 days 00:01:31.864000,NOR,1122,Saudi Arabia,1
6096.474059405226,293.7492163512544,0 days 00:01:31.944000,NOR,1122,Saudi Arabia,1
0.011828264450427367,296.1812512,0 days 00:00:00,PIA,1122,Saudi Arabia,1
15.649810359932578,297.3625008,0 days 00:00:00.189000,PIA,1122,Saudi Arabia,1
24.10444444444444,298.0,0 days 00:00:00.291000,PIA,1122,Saudi Arabia,1
30.576913682366886,298.39000064,0 days 00:00:00.369000,PIA,1122,Saudi Arabia,1
40.715555555555554,299.0,0 days 00:00:00.491000,PIA,1122,Saudi Arabia,1
42.21336405806799,299.09000064,0 days 00:00:00.509000,PIA,1122,Saudi Arabia,1
57.38222222222221,300.0,0 days 00:00:00.691000,PIA,1122,Saudi Arabia,1
60.55325568532706,300.1187504,0 days 00:00:00.729000,PIA,1122,Saudi Arabia,1
73.9186164492642,300.6187504,0 days 00:00:00.889000,PIA,1122,Saudi Arabia,1
84.13777777777776,301.0,0 days 00:00:01.011000,PIA,1122,Saudi Arabia,1
90.68725865120291,301.4875008,0 days 00:00:01.089000,PIA,1122,Saudi Arabia,1
111.0711111111111,303.0,0 days 00:00:01.331000,PIA,1122,Saudi Arabia,1
112.58956190548732,303.08955290413627,0 days 00:00:01.349000,PIA,1122,Saudi Arabia,1
128.04444444444442,304.0,0 days 00:00:01.532000,PIA,1122,Saudi Arabia,1
149.81471923134427,304.9178578285714,0 days 00:00:01.789000,PIA,1122,Saudi Arabia,1
151.76666666666665,305.0,0 days 00:00:01.812000,PIA,1122,Saudi Arabia,1
175.31158010675028,305.9928320016443,0 days 00:00:02.089000,PIA,1122,Saudi Arabia,1
175.48166666666665,306.0,0 days 00:00:02.091000,PIA,1122,Saudi Arabia,1
189.08166666666662,306.0,0 days 00:00:02.251000,PIA,1122,Saudi Arabia,1
192.30354375813596,305.8272721454546,0 days 00:00:02.289000,PIA,1122,Saudi Arabia,1
226.06830091443325,304.0090903272727,0 days 00:00:02.689000,PIA,1122,Saudi Arabia,1
226.23722222222216,304.0,0 days 00:00:02.691000,PIA,1122,Saudi Arabia,1
232.82885780290616,304.0,0 days 00:00:02.769000,PIA,1122,Saudi Arabia,1
243.12611111111107,304.0,0 days 00:00:02.891000,PIA,1122,Saudi Arabia,1
258.05910047460753,302.21999872,0 days 00:00:03.069000,PIA,1122,Saudi Arabia,1
259.90388888888884,302.0,0 days 00:00:03.091000,PIA,1122,Saudi Arabia,1
273.32611111111106,302.0,0 days 00:00:03.251000,PIA,1122,Saudi Arabia,1
290.0483333333333,301.0,0 days 00:00:03.451000,PIA,1122,Saudi Arabia,1
294.8877736148541,300.7583328,0 days 00:00:03.509000,PIA,1122,Saudi Arabia,1
308.21770582671843,300.0916661333333,0 days 00:00:03.669000,PIA,1122,Saudi Arabia,1
310.0483333333333,300.0,0 days 00:00:03.691000,PIA,1122,Saudi Arabia,1
329.8158930242237,299.0083328,0 days 00:00:03.929000,PIA,1122,Saudi Arabia,1
329.9816666666666,299.0,0 days 00:00:03.931000,PIA,1122,Saudi Arabia,1
356.29875034212176,298.1166663111111,0 days 00:00:04.249000,PIA,1122,Saudi Arabia,1
359.78166666666664,298.0,0 days 00:00:04.291000,PIA,1122,Saudi Arabia,1
377.87795308300684,294.36666453333333,0 days 00:00:04.509000,PIA,1122,Saudi Arabia,1
388.98166666666657,292.0,0 days 00:00:04.651000,PIA,1122,Saudi Arabia,1
390.3216740968159,289.49998222222223,0 days 00:00:04.669000,PIA,1122,Saudi Arabia,1
413.1816666666666,242.0,0 days 00:00:05.011000,PIA,1122,Saudi Arabia,1
415.42493929622543,237.374976,0 days 00:00:05.048000,PIA,1122,Saudi Arabia,1
431.1372222222222,202.0,0 days 00:00:05.331000,PIA,1122,Saudi Arabia,1
432.9711791741048,197.78608924444444,0 days 00:00:05.368000,PIA,1122,Saudi Arabia,1
446.26907401043354,163.61945173333334,0 days 00:00:05.668000,PIA,1122,Saudi Arabia,1
447.23722222222216,161.0,0 days 00:00:05.691000,PIA,1122,Saudi Arabia,1
458.6705555555555,147.0,0 days 00:00:05.971000,PIA,1122,Saudi Arabia,1
464.72585330039874,139.0999936,0 days 00:00:06.129000,PIA,1122,Saudi Arabia,1
466.28166666666664,137.0,0 days 00:00:06.171000,PIA,1122,Saudi Arabia,1
473.3927777777778,128.0,0 days 00:00:06.371000,PIA,1122,Saudi Arabia,1
479.3935033571539,121.76999552,0 days 00:00:06.549000,PIA,1122,Saudi Arabia,1
480.11499999999995,121.0,0 days 00:00:06.571000,PIA,1122,Saudi Arabia,1
487.6401553531909,115.0499968,0 days 00:00:06.809000,PIA,1122,Saudi Arabia,1
491.31499999999994,112.0,0 days 00:00:06.931000,PIA,1122,Saudi Arabia,1
493.02124031956777,109.96999552,0 days 00:00:06.989000,PIA,1122,Saudi Arabia,1
497.14833333333326,105.0,0 days 00:00:07.131000,PIA,1122,Saudi Arabia,1
498.85485118254735,105.3625008,0 days 00:00:07.189000,PIA,1122,Saudi Arabia,1
501.85944444444436,106.0,0 days 00:00:07.291000,PIA,1122,Saudi Arabia,1
505.84674321891947,104.2749984,0 days 00:00:07.429000,PIA,1122,Saudi Arabia,1
506.48166666666657,104.0,0 days 00:00:07.451000,PIA,1122,Saudi Arabia,1
511.64464051829793,104.0,0 days 00:00:07.629000,PIA,1122,Saudi Arabia,1
514.5705555555554,104.0,0 days 00:00:07.731000,PIA,1122,Saudi Arabia,1
517.3339788945323,102.1624976,0 days 00:00:07.829000,PIA,1122,Saudi Arabia,1
519.0594444444444,101.0,0 days 00:00:07.891000,PIA,1122,Saudi Arabia,1
522.2966084484726,99.69251912554355,0 days 00:00:08.009000,PIA,1122,Saudi Arabia,1
528.7863888888888,97.0,0 days 00:00:08.252000,PIA,1122,Saudi Arabia,1
531.8382632405782,94.65999616,0 days 00:00:08.369000,PIA,1122,Saudi Arabia,1
533.9530555555555,93.0,0 days 00:00:08.452000,PIA,1122,Saudi Arabia,1
537.908611111111,89.0,0 days 00:00:08.612000,PIA,1122,Saudi Arabia,1
538.3295805247626,89.0,0 days 00:00:08.629000,PIA,1122,Saudi Arabia,1
540.3200687410271,89.0,0 days 00:00:08.709000,PIA,1122,Saudi Arabia,1
541.8394444444443,89.0,0 days 00:00:08.771000,PIA,1122,Saudi Arabia,1
545.617222222222,85.0,0 days 00:00:08.931000,PIA,1122,Saudi Arabia,1
548.8291308815124,84.5687496,0 days 00:00:09.069000,PIA,1122,Saudi Arabia,1
552.5646004903697,84.0687496,0 days 00:00:09.229000,PIA,1122,Saudi Arabia,1
553.0838888888887,84.0,0 days 00:00:09.251000,PIA,1122,Saudi Arabia,1
556.3732385634474,85.4785728,0 days 00:00:09.389000,PIA,1122,Saudi Arabia,1
559.8505555555554,87.0,0 days 00:00:09.531000,PIA,1122,Saudi Arabia,1
562.8394555322047,89.29444693333333,0 days 00:00:09.649000,PIA,1122,Saudi Arabia,1
569.2505555555554,94.0,0 days 00:00:09.891000,PIA,1122,Saudi Arabia,1
575.3498916589,99.4500032,0 days 00:00:10.109000,PIA,1122,Saudi Arabia,1
578.3172222222221,102.0,0 days 00:00:10.211000,PIA,1122,Saudi Arabia,1
580.0382128244007,103.65714651428571,0 days 00:00:10.269000,PIA,1122,Saudi Arabia,1
586.8727777777776,110.0,0 days 00:00:10.491000,PIA,1122,Saudi Arabia,1
592.6841849786603,115.4388928,0 days 00:00:10.669000,PIA,1122,Saudi Arabia,1
598.9727777777777,121.0,0 days 00:00:10.851000,PIA,1122,Saudi Arabia,1
601.7865974777498,124.9000064,0 days 00:00:10.929000,PIA,1122,Saudi Arabia,1
607.8394444444442,133.0,0 days 00:00:11.091000,PIA,1122,Saudi Arabia,1
608.5269788216276,133.6750048,0 days 00:00:11.109000,PIA,1122,Saudi Arabia,1
616.402694805085,141.1750048,0 days 00:00:11.309000,PIA,1122,Saudi Arabia,1
617.3061111111109,142.0,0 days 00:00:11.331000,PIA,1122,Saudi Arabia,1
631.3505555555554,158.0,0 days 00:00:11.651000,PIA,1122,Saudi Arabia,1
632.1404891096248,158.99166293333334,0 days 00:00:11.668000,PIA,1122,Saudi Arabia,1
642.8172222222221,172.0,0 days 00:00:11.891000,PIA,1122,Saudi Arabia,1
650.6838888888888,177.0,0 days 00:00:12.051000,PIA,1122,Saudi Arabia,1
651.5444488109111,177.8499968,0 days 00:00:12.068000,PIA,1122,Saudi Arabia,1
663.2838888888888,189.0,0 days 00:00:12.291000,PIA,1122,Saudi Arabia,1
664.2536901494943,189.50000355555557,0 days 00:00:12.309000,PIA,1122,Saudi Arabia,1
676.3133948166527,195.61111466666668,0 days 00:00:12.529000,PIA,1122,Saudi Arabia,1
683.1838888888888,199.0,0 days 00:00:12.651000,PIA,1122,Saudi Arabia,1
699.4394444444442,209.0,0 days 00:00:12.931000,PIA,1122,Saudi Arabia,1
701.6847204770911,209.9500032,0 days 00:00:12.969000,PIA,1122,Saudi Arabia,1
713.6516219222453,214.9500032,0 days 00:00:13.169000,PIA,1122,Saudi Arabia,1
713.7727777777776,215.0,0 days 00:00:13.171000,PIA,1122,Saudi Arabia,1
726.0505555555554,221.0,0 days 00:00:13.371000,PIA,1122,Saudi Arabia,1
736.0949999999999,226.0,0 days 00:00:13.531000,PIA,1122,Saudi Arabia,1
739.7498085298826,226.58000128,0 days 00:00:13.589000,PIA,1122,Saudi Arabia,1
748.7616666666665,228.0,0 days 00:00:13.731000,PIA,1122,Saudi Arabia,1
764.4283333333332,235.0,0 days 00:00:13.971000,PIA,1122,Saudi Arabia,1
768.2405623366146,235.87000192,0 days 00:00:14.029000,PIA,1122,Saudi Arabia,1
773.5129113669582,237.07000192,0 days 00:00:14.109000,PIA,1122,Saudi Arabia,1
777.6505555555553,238.0,0 days 00:00:14.171000,PIA,1122,Saudi Arabia,1
792.5979278530315,244.812504,0 days 00:00:14.389000,PIA,1122,Saudi Arabia,1
799.6949999999998,248.0,0 days 00:00:14.491000,PIA,1122,Saudi Arabia,1
816.5649999999998,252.0,0 days 00:00:14.732000,PIA,1122,Saudi Arabia,1
817.7633216790315,252.25500288,0 days 00:00:14.749000,PIA,1122,Saudi Arabia,1
830.7316666666666,255.0,0 days 00:00:14.932000,PIA,1122,Saudi Arabia,1
833.3644781658409,255.26428708571427,0 days 00:00:14.969000,PIA,1122,Saudi Arabia,1
850.7205555555554,257.0,0 days 00:00:15.212000,PIA,1122,Saudi Arabia,1
851.9373628120267,257.08542807302814,0 days 00:00:15.229000,PIA,1122,Saudi Arabia,1
863.4034488021753,257.8894479149514,0 days 00:00:15.389000,PIA,1122,Saudi Arabia,1
864.982222222222,258.0,0 days 00:00:15.411000,PIA,1122,Saudi Arabia,1
882.2488888888887,259.0,0 days 00:00:15.651000,PIA,1122,Saudi Arabia,1
884.9931981737269,259.13571474285715,0 days 00:00:15.689000,PIA,1122,Saudi Arabia,1
902.4711111111109,260.0,0 days 00:00:15.931000,PIA,1122,Saudi Arabia,1
903.7616435559296,259.5499968,0 days 00:00:15.949000,PIA,1122,Saudi Arabia,1
922.1488888888886,253.0,0 days 00:00:16.211000,PIA,1122,Saudi Arabia,1
926.012233635859,247.4416544,0 days 00:00:16.269000,PIA,1122,Saudi Arabia,1
937.482222222222,230.0,0 days 00:00:16.451000,PIA,1122,Saudi Arabia,1
950.6809567167352,204.7124864,0 days 00:00:16.689000,PIA,1122,Saudi Arabia,1
954.9044444444443,196.0,0 days 00:00:16.771000,PIA,1122,Saudi Arabia,1
966.6377777777775,176.0,0 days 00:00:17.011000,PIA,1122,Saudi Arabia,1
969.3836554594706,174.0666624,0 days 00:00:17.069000,PIA,1122,Saudi Arabia,1
974.9797656607101,170.0666624,0 days 00:00:17.189000,PIA,1122,Saudi Arabia,1
977.8377777777775,168.0,0 days 00:00:17.251000,PIA,1122,Saudi Arabia,1
988.7044444444441,163.0,0 days 00:00:17.491000,PIA,1122,Saudi Arabia,1
989.5064160420355,162.74285531428572,0 days 00:00:17.509000,PIA,1122,Saudi Arabia,1
999.2084291477082,159.59999817142858,0 days 00:00:17.729000,PIA,1122,Saudi Arabia,1
1001.0711111111108,159.0,0 days 00:00:17.771000,PIA,1122,Saudi Arabia,1
1010.0711111111108,162.0,0 days 00:00:17.971000,PIA,1122,Saudi Arabia,1
1016.4195894251516,164.9968736,0 days 00:00:18.108000,PIA,1122,Saudi Arabia,1
1025.093333333333,169.0,0 days 00:00:18.291000,PIA,1122,Saudi Arabia,1
1034.7599999999998,174.0,0 days 00:00:18.491000,PIA,1122,Saudi Arabia,1
1036.5855501790786,175.11000576,0 days 00:00:18.528000,PIA,1122,Saudi Arabia,1
1044.608264232171,179.91000576,0 days 00:00:18.688000,PIA,1122,Saudi Arabia,1
1044.7599999999998,180.0,0 days 00:00:18.691000,PIA,1122,Saudi Arabia,1
1056.93154385667,183.2454562909091,0 days 00:00:18.929000,PIA,1122,Saudi Arabia,1
1067.493333333333,186.0,0 days 00:00:19.131000,PIA,1122,Saudi Arabia,1
1068.4457700139787,186.54000384,0 days 00:00:19.149000,PIA,1122,Saudi Arabia,1
1078.1599999999996,192.0,0 days 00:00:19.331000,PIA,1122,Saudi Arabia,1
1086.6733625828815,193.9750016,0 days 00:00:19.489000,PIA,1122,Saudi Arabia,1
1086.782222222222,194.0,0 days 00:00:19.491000,PIA,1122,Saudi Arabia,1
1099.9633956547018,198.4625024,0 days 00:00:19.729000,PIA,1122,Saudi Arabia,1
1104.5599999999997,200.0,0 days 00:00:19.811000,PIA,1122,Saudi Arabia,1
1113.454641669429,201.9750016,0 days 00:00:19.969000,PIA,1122,Saudi Arabia,1
1117.9800032873197,202.9750016,0 days 00:00:20.049000,PIA,1122,Saudi Arabia,1
1118.093333333333,203.0,0 days 00:00:20.051000,PIA,1122,Saudi Arabia,1
1130.5242835399076,205.33571565714286,0 days 00:00:20.269000,PIA,1122,Saudi Arabia,1
1134.1155555555554,206.0,0 days 00:00:20.331000,PIA,1122,Saudi Arabia,1
1143.4119474076876,209.9500032,0 days 00:00:20.489000,PIA,1122,Saudi Arabia,1
1153.1377777777775,214.0,0 days 00:00:20.651000,PIA,1122,Saudi Arabia,1
1165.2635305681727,219.77500373333334,0 days 00:00:20.849000,PIA,1122,Saudi Arabia,1
1167.8711111111108,221.0,0 days 00:00:20.891000,PIA,1122,Saudi Arabia,1
1182.8768982769361,226.9500032,0 days 00:00:21.129000,PIA,1122,Saudi Arabia,1
1183.0044444444443,227.0,0 days 00:00:21.131000,PIA,1122,Saudi Arabia,1
1194.4450426400526,230.1672627854264,0 days 00:00:21.309000,PIA,1122,Saudi Arabia,1
1201.113333333333,232.0,0 days 00:00:21.412000,PIA,1122,Saudi Arabia,1
1207.4106432758315,233.2125024,0 days 00:00:21.509000,PIA,1122,Saudi Arabia,1
1222.0911111111109,236.0,0 days 00:00:21.732000,PIA,1122,Saudi Arabia,1
1227.2989533731197,238.75000685714286,0 days 00:00:21.809000,PIA,1122,Saudi Arabia,1
1241.2244444444443,246.0,0 days 00:00:22.012000,PIA,1122,Saudi Arabia,1
1242.3857887006204,246.0,0 days 00:00:22.029000,PIA,1122,Saudi Arabia,1
1251.951602541406,246.0,0 days 00:00:22.169000,PIA,1122,Saudi Arabia,1
1252.0894444444443,246.0,0 days 00:00:22.171000,PIA,1122,Saudi Arabia,1
1273.024336760329,252.5187528,0 days 00:00:22.469000,PIA,1122,Saudi Arabia,1
1274.5783333333331,253.0,0 days 00:00:22.491000,PIA,1122,Saudi Arabia,1
1285.8672222222222,254.0,0 days 00:00:22.651000,PIA,1122,Saudi Arabia,1
1302.619054874489,253.33888853333335,0 days 00:00:22.889000,PIA,1122,Saudi Arabia,1
1311.167222222222,253.0,0 days 00:00:23.011000,PIA,1122,Saudi Arabia,1
1326.361473939244,251.6374992,0 days 00:00:23.229000,PIA,1122,Saudi Arabia,1
1333.4783333333332,251.0,0 days 00:00:23.331000,PIA,1122,Saudi Arabia,1
1347.3384711004373,251.99000064,0 days 00:00:23.529000,PIA,1122,Saudi Arabia,1
1347.4783333333332,252.0,0 days 00:00:23.531000,PIA,1122,Saudi Arabia,1
1369.7894444444444,251.0,0 days 00:00:23.851000,PIA,1122,Saudi Arabia,1
1371.042056934774,251.0,0 days 00:00:23.869000,PIA,1122,Saudi Arabia,1
1382.1794409972895,251.0,0 days 00:00:24.029000,PIA,1122,Saudi Arabia,1
1386.522777777778,251.0,0 days 00:00:24.091000,PIA,1122,Saudi Arabia,1
1393.4343128503017,252.2250016,0 days 00:00:24.189000,PIA,1122,Saudi Arabia,1
1409.1894444444447,255.0,0 days 00:00:24.411000,PIA,1122,Saudi Arabia,1
1410.462246054683,254.8874992,0 days 00:00:24.429000,PIA,1122,Saudi Arabia,1
1423.0702341255212,253.7687488,0 days 00:00:24.608000,PIA,1122,Saudi Arabia,1
1431.6783333333335,253.0,0 days 00:00:24.731000,PIA,1122,Saudi Arabia,1
1439.8228843338957,251.7464265142857,0 days 00:00:24.848000,PIA,1122,Saudi Arabia,1
1451.1227777777779,250.0,0 days 00:00:25.011000,PIA,1122,Saudi Arabia,1
1455.0700394292944,249.71500032,0 days 00:00:25.068000,PIA,1122,Saudi Arabia,1
1464.956111111111,249.0,0 days 00:00:25.211000,PIA,1122,Saudi Arabia,1
1468.884976276977,248.6437504,0 days 00:00:25.268000,PIA,1122,Saudi Arabia,1
1475.9783333333332,248.0,0 days 00:00:25.371000,PIA,1122,Saudi Arabia,1
1485.5076159210296,248.69000064,0 days 00:00:25.509000,PIA,1122,Saudi Arabia,1
1489.8116666666667,249.0,0 days 00:00:25.571000,PIA,1122,Saudi Arabia,1
1506.6116666666667,252.0,0 days 00:00:25.811000,PIA,1122,Saudi Arabia,1
1507.8733155754803,252.0,0 days 00:00:25.829000,PIA,1122,Saudi Arabia,1
1517.8116666666667,252.0,0 days 00:00:25.971000,PIA,1122,Saudi Arabia,1
1519.0676308928437,251.80714148571428,0 days 00:00:25.989000,PIA,1122,Saudi Arabia,1
1532.9376108046306,249.66428434285714,0 days 00:00:26.189000,PIA,1122,Saudi Arabia,1
1537.1783333333335,249.0,0 days 00:00:26.251000,PIA,1122,Saudi Arabia,1
1546.494378244723,245.1187464,0 days 00:00:26.389000,PIA,1122,Saudi Arabia,1
1558.5116666666668,240.0,0 days 00:00:26.571000,PIA,1122,Saudi Arabia,1
1566.132191257118,234.68999424,0 days 00:00:26.689000,PIA,1122,Saudi Arabia,1
1571.345,231.0,0 days 00:00:26.771000,PIA,1122,Saudi Arabia,1
1578.7234054018977,227.0666624,0 days 00:00:26.889000,PIA,1122,Saudi Arabia,1
1586.2116666666666,223.0,0 days 00:00:27.011000,PIA,1122,Saudi Arabia,1
1595.7186588860402,219.0499968,0 days 00:00:27.169000,PIA,1122,Saudi Arabia,1
1601.6944492893354,216.5499968,0 days 00:00:27.269000,PIA,1122,Saudi Arabia,1
1603.0116666666668,216.0,0 days 00:00:27.291000,PIA,1122,Saudi Arabia,1
1617.4783333333332,217.0,0 days 00:00:27.531000,PIA,1122,Saudi Arabia,1
1618.576955177015,217.29937846810856,0 days 00:00:27.549000,PIA,1122,Saudi Arabia,1
1628.4430001097364,219.96050148330997,0 days 00:00:27.709000,PIA,1122,Saudi Arabia,1
1642.2691394723947,223.6195456292119,0 days 00:00:27.929000,PIA,1122,Saudi Arabia,1
1647.5408333333332,225.0,0 days 00:00:28.012000,PIA,1122,Saudi Arabia,1
1653.7388324253209,226.8187536,0 days 00:00:28.109000,PIA,1122,Saudi Arabia,1
1668.0741666666665,231.0,0 days 00:00:28.332000,PIA,1122,Saudi Arabia,1
1673.0177888125568,231.0,0 days 00:00:28.409000,PIA,1122,Saudi Arabia,1
1683.2816892672568,231.0,0 days 00:00:28.569000,PIA,1122,Saudi Arabia,1
1683.4741666666664,231.0,0 days 00:00:28.572000,PIA,1122,Saudi Arabia,1
1693.740833333333,231.0,0 days 00:00:28.732000,PIA,1122,Saudi Arabia,1
1698.6775877204082,231.0,0 days 00:00:28.809000,PIA,1122,Saudi Arabia,1
1706.5099999999998,231.0,0 days 00:00:28.931000,PIA,1122,Saudi Arabia,1
1715.4236560930115,232.38000128,0 days 00:00:29.069000,PIA,1122,Saudi Arabia,1
1719.454444444444,233.0,0 days 00:00:29.131000,PIA,1122,Saudi Arabia,1
1731.1311415002551,235.54285897142856,0 days 00:00:29.309000,PIA,1122,Saudi Arabia,1
1737.8877777777775,237.0,0 days 00:00:29.411000,PIA,1122,Saudi Arabia,1
1749.7853763323244,239.9666688,0 days 00:00:29.589000,PIA,1122,Saudi Arabia,1
1753.954444444444,241.0,0 days 00:00:29.651000,PIA,1122,Saudi Arabia,1
1763.2778517387353,243.07000192,0 days 00:00:29.789000,PIA,1122,Saudi Arabia,1
1767.5099999999995,244.0,0 days 00:00:29.851000,PIA,1122,Saudi Arabia,1
1775.6641850246253,246.36000256,0 days 00:00:29.969000,PIA,1122,Saudi Arabia,1
1786.9031584168865,249.56000256,0 days 00:00:30.129000,PIA,1122,Saudi Arabia,1
1795.5099999999998,252.0,0 days 00:00:30.251000,PIA,1122,Saudi Arabia,1
1802.434667281892,253.8375024,0 days 00:00:30.349000,PIA,1122,Saudi Arabia,1
1806.843333333333,255.0,0 days 00:00:30.411000,PIA,1122,Saudi Arabia,1
1818.2320083003867,257.76500224,0 days 00:00:30.569000,PIA,1122,Saudi Arabia,1
1835.954444444444,262.0,0 days 00:00:30.811000,PIA,1122,Saudi Arabia,1
1850.6766666666663,265.0,0 days 00:00:31.011000,PIA,1122,Saudi Arabia,1
1853.4861836927919,265.40714422857144,0 days 00:00:31.049000,PIA,1122,Saudi Arabia,1
1865.2962464776488,267.11071634285713,0 days 00:00:31.208000,PIA,1122,Saudi Arabia,1
1871.5211111111107,268.0,0 days 00:00:31.291000,PIA,1122,Saudi Arabia,1
1934.900289823072,278.71190643809524,0 days 00:00:32.109000,PIA,1122,Saudi Arabia,1
1936.6211111111106,279.0,0 days 00:00:32.131000,PIA,1122,Saudi Arabia,1
1945.8505156949802,280.1062512,0 days 00:00:32.249000,PIA,1122,Saudi Arabia,1
1961.6877777777772,282.0,0 days 00:00:32.451000,PIA,1122,Saudi Arabia,1
1967.8354044392977,282.78000128,0 days 00:00:32.529000,PIA,1122,Saudi Arabia,1
1977.4655555555553,284.0,0 days 00:00:32.651000,PIA,1122,Saudi Arabia,1
1990.0877777777773,284.0,0 days 00:00:32.811000,PIA,1122,Saudi Arabia,1
1991.5147587258055,284.27000192,0 days 00:00:32.829000,PIA,1122,Saudi Arabia,1
2006.032222222222,287.0,0 days 00:00:33.011000,PIA,1122,Saudi Arabia,1
2009.0742304752857,287.2714294857143,0 days 00:00:33.049000,PIA,1122,Saudi Arabia,1
2021.9126062546677,288.4142866285714,0 days 00:00:33.209000,PIA,1122,Saudi Arabia,1
2028.509999999999,289.0,0 days 00:00:33.291000,PIA,1122,Saudi Arabia,1
2049.3473643831685,290.6125008,0 days 00:00:33.549000,PIA,1122,Saudi Arabia,1
2054.3766666666656,291.0,0 days 00:00:33.611000,PIA,1122,Saudi Arabia,1
2070.6544444444435,293.0,0 days 00:00:33.811000,PIA,1122,Saudi Arabia,1
2088.4346249516548,293.54500032,0 days 00:00:34.029000,PIA,1122,Saudi Arabia,1
2101.5187531764145,293.94500032,0 days 00:00:34.189000,PIA,1122,Saudi Arabia,1
